product_id,product_name,vendor,category,price,original_price,rating,review_count,in_stock,sku,tags,description,created_at,image_url,product_url,is_discounted,discount_amount,discount_percentage,stock_status,created_date,created_year,created_month,created_month_name,price_category,rating_category
269,Handcrafted Compression Sleeve,StyleCraft,Health,154.03,,4.9,321,1,SKU-HEA-0269,"medical, natural, fitness",High-quality handcrafted compression sleeve from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-21 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Compression,https://scrapingsandbox.com/product/269,0,0.0,0.0,In Stock,2023-11-21,2023,11,November,Luxury,Excellent
270,Lightweight Dog Treat,PageTurner,Pet Supplies,160.82,,4.4,37,1,SKU-PET-0270,"cats, pets, food",High-quality lightweight dog treat from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-26 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Dog,https://scrapingsandbox.com/product/270,0,0.0,0.0,In Stock,2022-08-26,2022,8,August,Luxury,Very Good
271,Portable Puzzle Set,HomeNest,Toys,83.15,122.04,3.0,494,1,SKU-TOY-0271,"games, fun, educational",High-quality portable puzzle set from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-07 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Puzzle,https://scrapingsandbox.com/product/271,1,38.89,31.87,In Stock,2023-01-07,2023,1,January,Affordable,Average
272,Compact Travel Guide,PlayZone,Books,19.33,,5.0,319,1,SKU-BOO-0272,"reading, literature, bestseller",High-quality compact travel guide from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-02 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Travel,https://scrapingsandbox.com/product/272,0,0.0,0.0,In Stock,2023-12-02,2023,12,December,Budget,Excellent
273,Portable Fitness Tracker,FitPro,Sports,147.65,,3.3,391,1,SKU-SPO-0273,"workout, outdoor, gym",High-quality portable fitness tracker from FitPro. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-06-30 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Fitness,https://scrapingsandbox.com/product/273,0,0.0,0.0,In Stock,2022-06-30,2022,6,June,Premium,Average
274,Smart Lip Balm,PawPal,Beauty,117.61,175.51,3.1,483,1,SKU-BEA-0274,"cosmetics, self-care",High-quality smart lip balm from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-22 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Lip,https://scrapingsandbox.com/product/274,1,57.9,32.99,In Stock,2023-08-22,2023,8,August,Premium,Average
275,Ultra Play Dough,PlayZone,Toys,60.0,77.52,4.7,47,0,SKU-TOY-0275,games,High-quality ultra play dough from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-09 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Play,https://scrapingsandbox.com/product/275,1,17.52,22.6,Out of Stock,2022-04-09,2022,4,April,Affordable,Excellent
276,Portable Whiteboard,HomeNest,Office Supplies,100.95,,4.3,362,0,SKU-OFF-0276,"organization, school, work",High-quality portable whiteboard from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-15 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Whiteboard,https://scrapingsandbox.com/product/276,0,0.0,0.0,Out of Stock,2022-05-15,2022,5,May,Premium,Very Good
277,Pro Silver Necklace,TasteBud,Jewelry,169.56,278.23,4.6,24,1,SKU-JEW-0277,"handmade, fashion",High-quality pro silver necklace from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-06 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Silver,https://scrapingsandbox.com/product/277,1,108.67,39.06,In Stock,2022-05-06,2022,5,May,Luxury,Excellent
278,Portable Throw Pillow,HomeNest,Home & Garden,62.55,,4.2,279,1,SKU-HOM-0278,"living room, cozy",High-quality portable throw pillow from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-23 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Throw,https://scrapingsandbox.com/product/278,0,0.0,0.0,In Stock,2023-01-23,2023,1,January,Affordable,Very Good
279,Portable Compression Socks,StyleCraft,Sports,21.34,,4.8,12,1,SKU-SPO-0279,outdoor,High-quality portable compression socks from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-24 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Compression,https://scrapingsandbox.com/product/279,0,0.0,0.0,In Stock,2023-10-24,2023,10,October,Budget,Excellent
280,Advanced Amp,PageTurner,Music,179.11,228.56,4.9,471,1,SKU-MUS-0280,"audio, recording, accessories",High-quality advanced amp from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-10 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Amp,https://scrapingsandbox.com/product/280,1,49.45,21.64,In Stock,2022-03-10,2022,3,March,Luxury,Excellent
281,Organic Toner,PawPal,Beauty,33.68,,4.0,425,1,SKU-BEA-0281,"skincare, cosmetics, organic",High-quality organic toner from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2023-04-23 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Toner,https://scrapingsandbox.com/product/281,0,0.0,0.0,In Stock,2023-04-23,2023,4,April,Budget,Very Good
282,Vintage Melatonin,SoundWave,Health,72.06,,3.7,489,1,SKU-HEA-0282,"supplements, medical, fitness",High-quality vintage melatonin from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-16 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Melatonin,https://scrapingsandbox.com/product/282,0,0.0,0.0,In Stock,2023-08-16,2023,8,August,Affordable,Good
283,Organic Snack Box,GlowUp,Food & Beverage,121.79,171.6,3.8,36,1,SKU-FOO-0283,"organic, gourmet, snacks",High-quality organic snack box from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-15 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Snack,https://scrapingsandbox.com/product/283,1,49.81,29.03,In Stock,2022-07-15,2022,7,July,Premium,Good
284,Classic Snack Box,DeskMate,Food & Beverage,55.44,,4.8,7,1,SKU-FOO-0284,"organic, gourmet, snacks",High-quality classic snack box from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-05 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Snack,https://scrapingsandbox.com/product/284,0,0.0,0.0,In Stock,2022-04-05,2022,4,April,Affordable,Excellent
285,Heavy-Duty Microphone,ProGear,Electronics,9.7,13.34,3.3,3,1,SKU-ELE-0285,"tech, gadgets, digital",High-quality heavy-duty microphone from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-09 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Microphone,https://scrapingsandbox.com/product/285,1,3.64,27.29,In Stock,2022-09-09,2022,9,September,Budget,Average
286,Wireless Jam Collection,SparkleBox,Food & Beverage,107.47,,4.3,165,0,SKU-FOO-0286,"organic, gourmet",High-quality wireless jam collection from SparkleBox. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-23 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Jam,https://scrapingsandbox.com/product/286,0,0.0,0.0,Out of Stock,2023-09-23,2023,9,September,Premium,Very Good
287,Essential Dried Fruit,AutoParts Pro,Food & Beverage,16.27,,3.7,96,1,SKU-FOO-0287,"gourmet, snacks, drinks",High-quality essential dried fruit from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-05-25 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Dried,https://scrapingsandbox.com/product/287,0,0.0,0.0,In Stock,2023-05-25,2023,5,May,Budget,Good
288,Advanced Flea Collar,NovaTech,Pet Supplies,192.71,,4.0,225,1,SKU-PET-0288,"dogs, cats",High-quality advanced flea collar from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-21 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Flea,https://scrapingsandbox.com/product/288,0,0.0,0.0,In Stock,2022-10-21,2022,10,October,Luxury,Very Good
289,Portable Mechanical Keyboard,NovaTech,Electronics,58.98,82.56,4.5,233,1,SKU-ELE-0289,"gadgets, wireless",High-quality portable mechanical keyboard from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-04 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Mechanical,https://scrapingsandbox.com/product/289,1,23.58,28.56,In Stock,2023-08-04,2023,8,August,Affordable,Excellent
290,Deluxe Pasta Set,UrbanThread,Food & Beverage,74.26,,3.3,47,1,SKU-FOO-0290,"organic, snacks, drinks",High-quality deluxe pasta set from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-14 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Pasta,https://scrapingsandbox.com/product/290,0,0.0,0.0,In Stock,2022-08-14,2022,8,August,Affordable,Average
291,Vintage Honey Jar,SparkleBox,Food & Beverage,17.89,25.45,3.6,292,1,SKU-FOO-0291,gourmet,High-quality vintage honey jar from SparkleBox. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-17 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Honey,https://scrapingsandbox.com/product/291,1,7.56,29.71,In Stock,2022-04-17,2022,4,April,Budget,Good
292,Classic Body Lotion,UrbanThread,Beauty,12.7,17.64,4.5,247,0,SKU-BEA-0292,"cosmetics, vegan",High-quality classic body lotion from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-15 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Body,https://scrapingsandbox.com/product/292,1,4.94,28.0,Out of Stock,2023-08-15,2023,8,August,Budget,Excellent
293,Wireless Envelope Pack,GlowUp,Office Supplies,21.41,,3.5,337,1,SKU-OFF-0293,"stationery, desk, school",High-quality wireless envelope pack from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-16 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Envelope,https://scrapingsandbox.com/product/293,0,0.0,0.0,In Stock,2022-10-16,2022,10,October,Budget,Good
294,Eco-Friendly Chain,HomeNest,Jewelry,172.63,,4.6,200,1,SKU-JEW-0294,"accessories, handmade, fashion",High-quality eco-friendly chain from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-18 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Chain,https://scrapingsandbox.com/product/294,0,0.0,0.0,In Stock,2023-01-18,2023,1,January,Luxury,Excellent
295,Heavy-Duty Hair Oil,ProGear,Beauty,52.79,,3.4,96,1,SKU-BEA-0295,"cosmetics, self-care",High-quality heavy-duty hair oil from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-28 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Hair,https://scrapingsandbox.com/product/295,0,0.0,0.0,In Stock,2023-08-28,2023,8,August,Affordable,Average
296,Organic Wiper Blade,PlayZone,Automotive,201.44,,4.6,266,1,SKU-AUT-0296,"car, accessories, travel",High-quality organic wiper blade from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-07 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Wiper,https://scrapingsandbox.com/product/296,0,0.0,0.0,In Stock,2022-01-07,2022,1,January,Luxury,Excellent
297,Wireless Foam Roller,AutoParts Pro,Sports,194.7,307.83,3.6,4,1,SKU-SPO-0297,"workout, gym",High-quality wireless foam roller from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-08 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Foam,https://scrapingsandbox.com/product/297,1,113.13,36.75,In Stock,2023-11-08,2023,11,November,Luxury,Good
298,Vintage Calculator,TasteBud,Office Supplies,100.01,,3.3,434,1,SKU-OFF-0298,"desk, school, work",High-quality vintage calculator from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-30 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Calculator,https://scrapingsandbox.com/product/298,0,0.0,0.0,In Stock,2022-10-30,2022,10,October,Premium,Average
299,Smart Science Book,ProGear,Books,73.2,,3.5,444,1,SKU-BOO-0299,"reading, literature, education",High-quality smart science book from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-11 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Science,https://scrapingsandbox.com/product/299,0,0.0,0.0,In Stock,2023-03-11,2023,3,March,Affordable,Good
300,Advanced Calligraphy Set,TasteBud,Art,39.94,64.12,4.1,188,1,SKU-ART-0300,"creative, drawing, painting",High-quality advanced calligraphy set from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-04 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Calligraphy,https://scrapingsandbox.com/product/300,1,24.18,37.71,In Stock,2023-12-04,2023,12,December,Budget,Very Good
301,Ultra MIDI Controller,MindBooks,Music,83.16,,3.1,366,1,SKU-MUS-0301,audio,High-quality ultra midi controller from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-12-31 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=MIDI,https://scrapingsandbox.com/product/301,0,0.0,0.0,In Stock,2022-12-31,2022,12,December,Affordable,Average
302,Modern Oil Filter,TasteBud,Automotive,146.29,,4.1,432,1,SKU-AUT-0302,"car, maintenance, travel",High-quality modern oil filter from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-19 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Oil,https://scrapingsandbox.com/product/302,0,0.0,0.0,In Stock,2022-01-19,2022,1,January,Premium,Very Good
303,Compact Mouse Pad,SoundWave,Electronics,81.42,,4.0,244,1,SKU-ELE-0303,"tech, gadgets, digital",High-quality compact mouse pad from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-16 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Mouse,https://scrapingsandbox.com/product/303,0,0.0,0.0,In Stock,2023-01-16,2023,1,January,Affordable,Very Good
304,Pro Vitamin Pack,MindBooks,Health,84.0,111.18,4.3,350,1,SKU-HEA-0304,"wellness, supplements, fitness",High-quality pro vitamin pack from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-05 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Vitamin,https://scrapingsandbox.com/product/304,1,27.18,24.45,In Stock,2023-07-05,2023,7,July,Affordable,Very Good
305,Portable Stuffed Animal,UrbanThread,Toys,79.08,,3.2,52,1,SKU-TOY-0305,"educational, creative",High-quality portable stuffed animal from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-11 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Stuffed,https://scrapingsandbox.com/product/305,0,0.0,0.0,In Stock,2022-07-11,2022,7,July,Affordable,Average
306,Wireless Joggers,TasteBud,Clothing,181.84,240.5,3.2,144,1,SKU-CLO-0306,"fashion, apparel, streetwear",High-quality wireless joggers from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-28 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Joggers,https://scrapingsandbox.com/product/306,1,58.66,24.39,In Stock,2023-10-28,2023,10,October,Luxury,Average
307,Professional Air Freshener,PlayZone,Automotive,148.02,,4.8,80,1,SKU-AUT-0307,"car, accessories, maintenance",High-quality professional air freshener from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-25 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Air,https://scrapingsandbox.com/product/307,0,0.0,0.0,In Stock,2023-07-25,2023,7,July,Premium,Excellent
308,Premium Easel,AutoParts Pro,Art,125.0,,3.7,332,0,SKU-ART-0308,"creative, drawing",High-quality premium easel from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-01 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Easel,https://scrapingsandbox.com/product/308,0,0.0,0.0,Out of Stock,2022-02-01,2022,2,February,Premium,Good
309,Advanced Stud Earrings,TasteBud,Jewelry,19.77,27.55,3.5,60,1,SKU-JEW-0309,fashion,High-quality advanced stud earrings from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-05-29 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Stud,https://scrapingsandbox.com/product/309,1,7.78,28.24,In Stock,2023-05-29,2023,5,May,Budget,Good
310,Portable Robot Kit,PlayZone,Toys,107.24,,4.9,441,1,SKU-TOY-0310,"kids, games",High-quality portable robot kit from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-29 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Robot,https://scrapingsandbox.com/product/310,0,0.0,0.0,In Stock,2023-11-29,2023,11,November,Premium,Excellent
311,Compact Mug Set,UrbanThread,Home & Garden,191.35,,4.6,23,1,SKU-HOM-0311,decor,High-quality compact mug set from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-21 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Mug,https://scrapingsandbox.com/product/311,0,0.0,0.0,In Stock,2023-01-21,2023,1,January,Luxury,Excellent
312,Essential Science Book,FitPro,Books,130.86,,4.7,38,1,SKU-BOO-0312,"education, bestseller, paperback",High-quality essential science book from FitPro. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-31 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Science,https://scrapingsandbox.com/product/312,0,0.0,0.0,In Stock,2023-01-31,2023,1,January,Premium,Excellent
313,Lightweight Biography,CozyCorner,Books,189.7,,4.6,2,1,SKU-BOO-0313,"literature, education, bestseller",High-quality lightweight biography from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-19 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Biography,https://scrapingsandbox.com/product/313,0,0.0,0.0,In Stock,2023-07-19,2023,7,July,Luxury,Excellent
314,Organic Eye Cream,GlowUp,Beauty,5.12,8.1,3.8,176,1,SKU-BEA-0314,"skincare, cosmetics, self-care",High-quality organic eye cream from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2022-12-23 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Eye,https://scrapingsandbox.com/product/314,1,2.98,36.79,In Stock,2022-12-23,2022,12,December,Budget,Good
315,Premium Omega-3 Capsules,StyleCraft,Health,115.44,160.29,3.6,98,1,SKU-HEA-0315,wellness,High-quality premium omega-3 capsules from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-20 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Omega-3,https://scrapingsandbox.com/product/315,1,44.85,27.98,In Stock,2022-02-20,2022,2,February,Premium,Good
316,Deluxe SSD Drive,ArtisanHub,Electronics,8.33,,4.2,0,1,SKU-ELE-0316,"tech, wireless, USB",High-quality deluxe ssd drive from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-30 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=SSD,https://scrapingsandbox.com/product/316,0,0.0,0.0,In Stock,2022-08-30,2022,8,August,Budget,Very Good
317,Ultra Bangle,TasteBud,Jewelry,194.15,259.67,5.0,188,1,SKU-JEW-0317,"luxury, handmade, sterling",High-quality ultra bangle from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-10 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Bangle,https://scrapingsandbox.com/product/317,1,65.52,25.23,In Stock,2023-01-10,2023,1,January,Luxury,Excellent
318,Premium Stuffed Animal,VitalLife,Toys,97.99,,3.0,498,1,SKU-TOY-0318,fun,High-quality premium stuffed animal from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-03 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Stuffed,https://scrapingsandbox.com/product/318,0,0.0,0.0,In Stock,2022-01-03,2022,1,January,Affordable,Average
319,Vintage Sheet Music,ProGear,Music,12.46,16.46,3.4,119,1,SKU-MUS-0319,"instruments, recording",High-quality vintage sheet music from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2023-05-02 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Sheet,https://scrapingsandbox.com/product/319,1,4.0,24.3,In Stock,2023-05-02,2023,5,May,Budget,Average
320,Wireless Stapler,MindBooks,Office Supplies,43.41,62.5,3.6,219,1,SKU-OFF-0320,"organization, school",High-quality wireless stapler from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-10 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Stapler,https://scrapingsandbox.com/product/320,1,19.09,30.54,In Stock,2023-10-10,2023,10,October,Budget,Good
321,Wireless Food Bowl,UrbanThread,Pet Supplies,131.25,,4.1,19,1,SKU-PET-0321,"pets, grooming, food",High-quality wireless food bowl from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-08 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Food,https://scrapingsandbox.com/product/321,0,0.0,0.0,In Stock,2022-07-08,2022,7,July,Premium,Very Good
322,Handcrafted Carving Tools,HomeNest,Art,147.17,,4.9,277,1,SKU-ART-0322,"supplies, crafts",High-quality handcrafted carving tools from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-16 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Carving,https://scrapingsandbox.com/product/322,0,0.0,0.0,In Stock,2022-03-16,2022,3,March,Premium,Excellent
323,Classic Probiotics,SoundWave,Health,25.28,38.25,3.9,104,1,SKU-HEA-0323,"wellness, medical",High-quality classic probiotics from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-23 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Probiotics,https://scrapingsandbox.com/product/323,1,12.97,33.91,In Stock,2023-10-23,2023,10,October,Budget,Good
324,Eco-Friendly Dumbbell Set,SparkleBox,Sports,87.11,134.16,3.7,109,1,SKU-SPO-0324,"fitness, outdoor, gym",High-quality eco-friendly dumbbell set from SparkleBox. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-23 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Dumbbell,https://scrapingsandbox.com/product/324,1,47.05,35.07,In Stock,2023-03-23,2023,3,March,Affordable,Good
325,Portable Aquarium Plant,HomeNest,Pet Supplies,81.27,,4.3,412,1,SKU-PET-0325,cats,High-quality portable aquarium plant from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-03 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Aquarium,https://scrapingsandbox.com/product/325,0,0.0,0.0,In Stock,2023-03-03,2023,3,March,Affordable,Very Good
326,Vintage Table Runner,ProGear,Home & Garden,61.12,,3.2,170,0,SKU-HOM-0326,"kitchen, garden, cozy",High-quality vintage table runner from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-19 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Table,https://scrapingsandbox.com/product/326,0,0.0,0.0,Out of Stock,2022-01-19,2022,1,January,Affordable,Average
327,Portable Pop Filter,SoundWave,Music,123.12,,4.1,394,1,SKU-MUS-0327,"audio, accessories, performance",High-quality portable pop filter from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-15 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Pop,https://scrapingsandbox.com/product/327,0,0.0,0.0,In Stock,2022-05-15,2022,5,May,Premium,Very Good
328,Lightweight Children's Book,VitalLife,Books,121.56,,3.3,321,0,SKU-BOO-0328,reading,High-quality lightweight children's book from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-16 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Children's,https://scrapingsandbox.com/product/328,0,0.0,0.0,Out of Stock,2022-01-16,2022,1,January,Premium,Average
329,Heavy-Duty Gaming Mouse,AutoParts Pro,Electronics,149.4,209.47,4.8,80,0,SKU-ELE-0329,"tech, digital",High-quality heavy-duty gaming mouse from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-16 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Gaming,https://scrapingsandbox.com/product/329,1,60.07,28.68,Out of Stock,2022-07-16,2022,7,July,Premium,Excellent
